WOJ,WOJEWÓDZTWO,imie,PŁEĆ,LICZBA_WYSTĄPIEŃ
32,ZACHODNIOPOMORSKIE,DAGMARA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,BIANCA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,LEOKADIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,CLARA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,KLEMENTYNA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,YASMINA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,CECYLIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,IZABELLA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MIRA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,NIKA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,BEATA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ULYANA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,JUDYTA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,AGNIESZKA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MIJA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,SOPHIE,KOBIETA,2
32,ZACHODNIOPOMORSKIE,NOELIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MARCJANNA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,JULITA,KOBIETA,2
,,SOFIIA,KOBIETA,30
,,YEVA,KOBIETA,30
,,EMILIIA,KOBIETA,27
,,SOLOMIIA,KOBIETA,19
,,ANNA,KOBIETA,18
,,ZLATA,KOBIETA,17
,,MILANA,KOBIETA,17
,,ADELINA,KOBIETA,15
,,VERONIKA,KOBIETA,13
,,MARIIA,KOBIETA,12
,,OLIVIIA,KOBIETA,12
,,POLINA,KOBIETA,11
,,ALISA,KOBIETA,9
,,DARYNA,KOBIETA,9
,,MYROSLAVA,KOBIETA,8
,,OLEKSANDRA,KOBIETA,8
,,DIANA,KOBIETA,7
,,ARINA,KOBIETA,7
,,KIRA,KOBIETA,7
,,VIKTORIIA,KOBIETA,7
,,KHRYSTYNA,KOBIETA,7
,,EVA,KOBIETA,6
,,NIKOL,KOBIETA,6
,,ULIANA,KOBIETA,6
,,VARVARA,KOBIETA,6
,,MIIA,KOBIETA,6
,,ANHELINA,KOBIETA,6
,,EMMA,KOBIETA,6
,,MIA,KOBIETA,5
,,SOFIA,KOBIETA,5
,,ELINA,KOBIETA,5
,,KSENIIA,KOBIETA,5
,,MISHEL,KOBIETA,5
,,MELANIIA,KOBIETA,5
,,ARIANA,KOBIETA,4
,,YULIIA,KOBIETA,4
,,MAIIA,KOBIETA,4
,,EVELINA,KOBIETA,4
,,YELYZAVETA,KOBIETA,4
,,KAROLINA,KOBIETA,4
,,YASMINA,KOBIETA,4
,,ALINA,KOBIETA,3
,,MIRA,KOBIETA,3
,,VLADYSLAVA,KOBIETA,3
,,DARIA,KOBIETA,3
,,LEIA,KOBIETA,3
,,TEIA,KOBIETA,3
,,EMILIA,KOBIETA,3
,,NIKA,KOBIETA,3
,,DAIANA,KOBIETA,3
,,DANIELA,KOBIETA,3
,,OLENA,KOBIETA,3
,,ZLATOSLAVA,KOBIETA,3
,,RAHELA,KOBIETA,3
,,DANA,KOBIETA,3
,,ESTERA,KOBIETA,3
,,MARTA,KOBIETA,3
,,KARINA,KOBIETA,3
,,AMINA,KOBIETA,3
,,ADEL,KOBIETA,3
,,NATALIIA,KOBIETA,3
,,YARYNA,KOBIETA,3
,,OLIVIA,KOBIETA,3
,,DOMINIKA,KOBIETA,3
,,IRYNA,KOBIETA,3
,,EMANUELA,KOBIETA,2
,,PAULA,KOBIETA,2
,,VIRA,KOBIETA,2
,,TETIANA,KOBIETA,2
,,VICTORIA,KOBIETA,2
,,MONIKA,KOBIETA,2
,,KATERYNA,KOBIETA,2
,,STEFANIIA,KOBIETA,2
,,SOFIYA,KOBIETA,2
,,YANA,KOBIETA,2
,,LEILA,KOBIETA,2
,,BOHDANA,KOBIETA,2
,,LILIANA,KOBIETA,2
,,TEONA,KOBIETA,2
,,MAJA,KOBIETA,2
,,IVANNA,KOBIETA,2
,,ANASTASIIA,KOBIETA,2
,,YUSTYNA,KOBIETA,2
,,MAYA,KOBIETA,2
,,DARIIA,KOBIETA,2
,,ALEKSANDRA,KOBIETA,2
,,VIKTORIA,KOBIETA,2
,,MARIA,KOBIETA,2
,,MILA,KOBIETA,2
,,KAMILA,KOBIETA,2
,,BIANKA,KOBIETA,2
,,ILONA,KOBIETA,2
,,MELISSA,KOBIETA,2
,,YESENIIA,KOBIETA,2
,,EMILY,KOBIETA,2
,,AFINA,KOBIETA,2
